name,key,id,url,status,potkey,potid,poturl,dois,comments,units,atom_style,pair_style,artifacts,symbols,elements
1987--Ackland-G-J--W--LAMMPS--ipr1,63aaca36-e324-445c-b682-bef5031c2eb4,1987--Ackland-G-J--W--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1987--Ackland-G-J--W--LAMMPS--ipr1,,c5b97edd-c857-4ab5-8b15-13b740eb2325,1987--Ackland-G-J-Thetford-R--W,https://potentials.nist.gov/pid/rest/local/potentials/potential.1987--Ackland-G-J-Thetford-R--W,['10.1080/01418618708204464'],"Potential 1987--Ackland-G-J--W--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1987--Ackland-G-J-Thetford-R--W/1987--Ackland-G-J--W--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1987--Ackland-G-J-Thetford-R--W/2/Ackland_Thetford_1987_W.eam.fs', 'label': None, 'filename': 'Ackland_Thetford_1987_W.eam.fs'}]",['W'],['W']
1988--Tersoff-J--Si-b--LAMMPS--ipr1,e01d150d-054c-46cd-a438-956e754436b6,1988--Tersoff-J--Si-b--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1988--Tersoff-J--Si-b--LAMMPS--ipr1,,fc49b18c-eb42-4e83-bf2f-4f1fe334be77,1988--Tersoff-J--Si-b,https://potentials.nist.gov/pid/rest/local/potentials/potential.1988--Tersoff-J--Si-b,['10.1103/physrevb.37.6991'],"Potential 1988--Tersoff-J--Si-b--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1988--Tersoff-J--Si-b/1988--Tersoff-J--Si-b--LAMMPS--ipr1.html
",metal,atomic,tersoff,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1988--Tersoff-J--Si-b/1/1988_Si(B).tersoff', 'label': None, 'filename': '1988_Si(B).tersoff'}]",['Si'],['Si']
1988--Tersoff-J--Si-c--LAMMPS--ipr1,267a8ce8-e0fa-444d-8d5a-029ca2d4ba41,1988--Tersoff-J--Si-c--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1988--Tersoff-J--Si-c--LAMMPS--ipr1,,ddd7d77b-7c4d-4de3-b703-97fdd0869457,1988--Tersoff-J--Si-c,https://potentials.nist.gov/pid/rest/local/potentials/potential.1988--Tersoff-J--Si-c,['10.1103/physrevb.38.9902'],"Potential 1988--Tersoff-J--Si-c--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1988--Tersoff-J--Si-c/1988--Tersoff-J--Si-c--LAMMPS--ipr1.html
",metal,atomic,tersoff,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1988--Tersoff-J--Si-c/1/1988_Si(C).tersoff', 'label': None, 'filename': '1988_Si(C).tersoff'}]",['Si'],['Si']
1989--Adams-J-B--Ag--LAMMPS--ipr1,cbe0bfac-4e4c-49e4-91a4-e6d360ff0516,1989--Adams-J-B--Ag--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Adams-J-B--Ag--LAMMPS--ipr1,,d1e36148-f138-4ee0-ab7d-1fb5442805d8,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag,['10.1557/jmr.1989.0102'],"Potential 1989--Adams-J-B--Ag--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag/1989--Adams-J-B--Ag--LAMMPS--ipr1.html
",metal,atomic,eam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag/1/agu6.txt', 'label': None, 'filename': 'agu6.txt'}]",['Ag'],['Ag']
1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,['10.1557/jmr.1989.0102'],"Potential 1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt/1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1.html
",metal,atomic,eam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt/1/agu6.txt', 'label': None, 'filename': 'agu6.txt'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt/1/auu6.txt', 'label': None, 'filename': 'auu6.txt'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt/1/cuu6.txt', 'label': None, 'filename': 'cuu6.txt'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt/1/niu6.txt', 'label': None, 'filename': 'niu6.txt'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt/1/pdu6.txt', 'label': None, 'filename': 'pdu6.txt'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt/1/ptu6.txt', 'label': None, 'filename': 'ptu6.txt'}]","['Ag', 'Au', 'Cu', 'Ni', 'Pd', 'Pt']","['Ag', 'Au', 'Cu', 'Ni', 'Pd', 'Pt']"
1989--Adams-J-B--Au--LAMMPS--ipr1,ee3495e7-e36a-418e-9de3-c5ef4643ef7f,1989--Adams-J-B--Au--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Adams-J-B--Au--LAMMPS--ipr1,,8018facc-a337-4e34-b13f-b293f36a3458,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Au,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Au,['10.1557/jmr.1989.0102'],"Potential 1989--Adams-J-B--Au--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Au/1989--Adams-J-B--Au--LAMMPS--ipr1.html
",metal,atomic,eam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Au/1/auu6.txt', 'label': None, 'filename': 'auu6.txt'}]",['Au'],['Au']
1989--Adams-J-B--Cu--LAMMPS--ipr1,ddb93f7b-349f-4ab2-a630-97de04d12eff,1989--Adams-J-B--Cu--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Adams-J-B--Cu--LAMMPS--ipr1,,69d9f89a-f9a2-47ef-bd15-415d1bb7a9ba,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Cu,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Cu,['10.1557/jmr.1989.0102'],"Potential 1989--Adams-J-B--Cu--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Cu/1989--Adams-J-B--Cu--LAMMPS--ipr1.html
",metal,atomic,eam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Cu/1/cuu6.txt', 'label': None, 'filename': 'cuu6.txt'}]",['Cu'],['Cu']
1989--Adams-J-B--Ni--LAMMPS--ipr1,27a40f2f-0c18-417d-81cc-97b788bcecf7,1989--Adams-J-B--Ni--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Adams-J-B--Ni--LAMMPS--ipr1,,e4cf8356-8b84-4e07-ac2b-580419a21730,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ni,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ni,['10.1557/jmr.1989.0102'],"Potential 1989--Adams-J-B--Ni--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ni/1989--Adams-J-B--Ni--LAMMPS--ipr1.html
",metal,atomic,eam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ni/1/niu6.txt', 'label': None, 'filename': 'niu6.txt'}]",['Ni'],['Ni']
1989--Adams-J-B--Pd--LAMMPS--ipr1,a5486f00-b393-45af-9b99-c841d2615563,1989--Adams-J-B--Pd--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Adams-J-B--Pd--LAMMPS--ipr1,,d43c300c-e557-42f8-87a0-c26cf82370df,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pd,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pd,['10.1557/jmr.1989.0102'],"Potential 1989--Adams-J-B--Pd--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pd/1989--Adams-J-B--Pd--LAMMPS--ipr1.html
",metal,atomic,eam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pd/1/pdu6.txt', 'label': None, 'filename': 'pdu6.txt'}]",['Pd'],['Pd']
1989--Adams-J-B--Pt--LAMMPS--ipr1,945f91fc-e7d9-40d6-bb03-b147036c19d8,1989--Adams-J-B--Pt--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Adams-J-B--Pt--LAMMPS--ipr1,,6f92bdbe-0eea-4865-ac81-888e522b6a90,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pt,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pt,['10.1557/jmr.1989.0102'],"Potential 1989--Adams-J-B--Pt--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pt/1989--Adams-J-B--Pt--LAMMPS--ipr1.html
",metal,atomic,eam,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Pt/1/ptu6.txt', 'label': None, 'filename': 'ptu6.txt'}]",['Pt'],['Pt']
1989--Tersoff-J--Si-C--LAMMPS--ipr1,bd5e167c-0aff-41ae-a584-b95dbb8c3d2b,1989--Tersoff-J--Si-C--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Tersoff-J--Si-C--LAMMPS--ipr1,,f6b04d63-2165-423d-bfe6-15c606e09b82,1989--Tersoff-J--Si-C,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Tersoff-J--Si-C,"['10.1103/physrevb.39.5566', '10.1103/physrevb.41.3248.2']","Potential 1989--Tersoff-J--Si-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Tersoff-J--Si-C/1989--Tersoff-J--Si-C--LAMMPS--ipr1.html
",metal,atomic,tersoff,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Tersoff-J--Si-C/1/1989_SiC.tersoff', 'label': None, 'filename': '1989_SiC.tersoff'}]","['Si', 'C']","['Si', 'C']"
1989--Tersoff-J--Si-Ge--LAMMPS--ipr1,7a0fc5db-0c9f-44f0-a005-4d6d6862a7aa,1989--Tersoff-J--Si-Ge--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Tersoff-J--Si-Ge--LAMMPS--ipr1,,866a3898-fa41-42e0-9b2c-7a25beb42604,1989--Tersoff-J--Si-Ge,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Tersoff-J--Si-Ge,"['10.1103/physrevb.39.5566', '10.1103/physrevb.41.3248.2']","Potential 1989--Tersoff-J--Si-Ge--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Tersoff-J--Si-Ge/1989--Tersoff-J--Si-Ge--LAMMPS--ipr1.html
",metal,atomic,tersoff,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Tersoff-J--Si-Ge/1/1989_SiGe.tersoff', 'label': None, 'filename': '1989_SiGe.tersoff'}]","['Si', 'Ge']","['Si', 'Ge']"
1989--Wang-Z-Q--Cd-Te--LAMMPS--ipr1,611dadcf-34a0-4f26-8c8e-9ecf1560c928,1989--Wang-Z-Q--Cd-Te--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1989--Wang-Z-Q--Cd-Te--LAMMPS--ipr1,,d0d348ef-47e3-4d59-a066-bec02d0525f7,1989--Wang-Z-Q-Stroud-D-Markworth-A-J--Cd-Te,https://potentials.nist.gov/pid/rest/local/potentials/potential.1989--Wang-Z-Q-Stroud-D-Markworth-A-J--Cd-Te,['10.1103/physrevb.40.3129'],"Potential 1989--Wang-Z-Q--Cd-Te--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1989--Wang-Z-Q-Stroud-D-Markworth-A-J--Cd-Te/1989--Wang-Z-Q--Cd-Te--LAMMPS--ipr1.html
",metal,atomic,sw,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1989--Wang-Z-Q-Stroud-D-Markworth-A-J--Cd-Te/1/CdTe.sw', 'label': None, 'filename': 'CdTe.sw'}]","['Cd', 'Te']","['Cd', 'Te']"
1990--Ackland-G-J--Cu--LAMMPS--ipr1,46275fac-eb27-4e9b-afc3-e629dfc8197e,1990--Ackland-G-J--Cu--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1990--Ackland-G-J--Cu--LAMMPS--ipr1,retracted,e7b1de06-c5f5-44de-9bfe-1cdf769814dc,1990--Ackland-G-J-Vitek-V--Cu,https://potentials.nist.gov/pid/rest/local/potentials/potential.1990--Ackland-G-J-Vitek-V--Cu,,,metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Ackland-G-J-Vitek-V--Cu/1/Cu2.eam.fs', 'label': None, 'filename': 'Cu2.eam.fs'}]",['Cu'],['Cu']
1990--Ackland-G-J--Cu--LAMMPS--ipr2,417643ba-dead-4f18-9982-4980e180c0b7,1990--Ackland-G-J--Cu--LAMMPS--ipr2,https://potentials.nist.gov/pid/rest/local/potentials/1990--Ackland-G-J--Cu--LAMMPS--ipr2,,e7b1de06-c5f5-44de-9bfe-1cdf769814dc,1990--Ackland-G-J-Vitek-V--Cu,https://potentials.nist.gov/pid/rest/local/potentials/potential.1990--Ackland-G-J-Vitek-V--Cu,['10.1103/physrevb.41.10324'],"Potential 1990--Ackland-G-J--Cu--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1990--Ackland-G-J-Vitek-V--Cu/1990--Ackland-G-J--Cu--LAMMPS--ipr2.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Ackland-G-J-Vitek-V--Cu/2/Cu2.eam.fs', 'label': None, 'filename': 'Cu2.eam.fs'}]",['Cu'],['Cu']
1990--Ackland-G-J--Cu-Ag-Au--LAMMPS--ipr1,8c2e6696-227b-4a99-a1c4-5eb00d85a189,1990--Ackland-G-J--Cu-Ag-Au--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1990--Ackland-G-J--Cu-Ag-Au--LAMMPS--ipr1,,3d900648-6b79-4721-9ac1-27cce4653163,1990--Ackland-G-J-Vitek-V--Cu-Ag-Au,https://potentials.nist.gov/pid/rest/local/potentials/potential.1990--Ackland-G-J-Vitek-V--Cu-Ag-Au,,"Potential 1990--Ackland-G-J--Cu-Ag-Au--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1990--Ackland-G-J-Vitek-V--Cu-Ag-Au/1990--Ackland-G-J--Cu-Ag-Au--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Ackland-G-J-Vitek-V--Cu-Ag-Au/1/CuAgAu.eam.fs', 'label': None, 'filename': 'CuAgAu.eam.fs'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Ackland-G-J-Vitek-V--Cu-Ag-Au/1/code_and_tests.zip', 'label': None, 'filename': 'code_and_tests.zip'}]","['Cu', 'Ag', 'Au']","['Cu', 'Ag', 'Au']"
1990--Tersoff-J--Si-C--LAMMPS--ipr1,dcce3dbc-df92-480b-8256-8299cb58f833,1990--Tersoff-J--Si-C--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1990--Tersoff-J--Si-C--LAMMPS--ipr1,,b3b05ea5-7852-4b6f-95b4-f04414a2d9b6,1990--Tersoff-J--Si-C,https://potentials.nist.gov/pid/rest/local/potentials/potential.1990--Tersoff-J--Si-C,['10.1103/physrevlett.64.1757'],"Potential 1990--Tersoff-J--Si-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1990--Tersoff-J--Si-C/1990--Tersoff-J--Si-C--LAMMPS--ipr1.html
",metal,atomic,tersoff,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Tersoff-J--Si-C/1/1990_SiC.tersoff', 'label': None, 'filename': '1990_SiC.tersoff'}]","['Si', 'C']","['Si', 'C']"
1990--Vashishta-P--Si-O--LAMMPS--ipr1,1b27c797-2fa3-455a-8d24-8ef7d5814424,1990--Vashishta-P--Si-O--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1990--Vashishta-P--Si-O--LAMMPS--ipr1,,cb2ed094-032f-4e20-bb3b-a32bdb173697,1990--Vashishta-P-Kalia-R-K-Rino-J-P-Ebbsjo-I--Si-O,https://potentials.nist.gov/pid/rest/local/potentials/potential.1990--Vashishta-P-Kalia-R-K-Rino-J-P-Ebbsjo-I--Si-O,['10.1103/physrevb.41.12197'],"Potential 1990--Vashishta-P--Si-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1990--Vashishta-P-Kalia-R-K-Rino-J-P-Ebbsjo-I--Si-O/1990--Vashishta-P--Si-O--LAMMPS--ipr1.html
",metal,atomic,vashishta,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1990--Vashishta-P-Kalia-R-K-Rino-J-P-Ebbsjo-I--Si-O/1/SiO.1990.vashishta', 'label': None, 'filename': 'SiO.1990.vashishta'}]","['Si', 'O']","['Si', 'O']"
1992--Ackland-G-J--Ti--LAMMPS--ipr1,60f2b912-7538-4bfa-9b58-9058ca99f7ae,1992--Ackland-G-J--Ti--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1992--Ackland-G-J--Ti--LAMMPS--ipr1,,8a634ace-23df-4e28-8041-007bd0e11cfb,1992--Ackland-G-J--Ti,https://potentials.nist.gov/pid/rest/local/potentials/potential.1992--Ackland-G-J--Ti,['10.1080/01418619208247999'],"Potential 1992--Ackland-G-J--Ti--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1992--Ackland-G-J--Ti/1992--Ackland-G-J--Ti--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1992--Ackland-G-J--Ti/2/Ti.eam.fs', 'label': None, 'filename': 'Ti.eam.fs'}]",['Ti'],['Ti']
1992--Ackland-G-J--Ti--LAMMPS--ipr2,8ba373d3-812d-435f-a44b-68c236cbf882,1992--Ackland-G-J--Ti--LAMMPS--ipr2,https://potentials.nist.gov/pid/rest/local/potentials/1992--Ackland-G-J--Ti--LAMMPS--ipr2,,8a634ace-23df-4e28-8041-007bd0e11cfb,1992--Ackland-G-J--Ti,https://potentials.nist.gov/pid/rest/local/potentials/potential.1992--Ackland-G-J--Ti,['10.1080/01418619208247999'],"Potential 1992--Ackland-G-J--Ti--LAMMPS--ipr2 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1992--Ackland-G-J--Ti/1992--Ackland-G-J--Ti--LAMMPS--ipr2.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1992--Ackland-G-J--Ti/3/Ti_v2.eam.fs', 'label': None, 'filename': 'Ti_v2.eam.fs'}]",['Ti'],['Ti']
1994--Nakano-A--Si-O--LAMMPS--ipr1,b9a92dae-7023-42c5-87e9-2c5329258777,1994--Nakano-A--Si-O--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1994--Nakano-A--Si-O--LAMMPS--ipr1,,f3b91308-31ed-488f-bc55-ae7a7e3fd76e,1994--Nakano-A-Kalia-R-K-Vashishta-P--Si-O,https://potentials.nist.gov/pid/rest/local/potentials/potential.1994--Nakano-A-Kalia-R-K-Vashishta-P--Si-O,['10.1016/0022-3093(94)90351-4'],"Potential 1994--Nakano-A--Si-O--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1994--Nakano-A-Kalia-R-K-Vashishta-P--Si-O/1994--Nakano-A--Si-O--LAMMPS--ipr1.html
",metal,atomic,vashishta,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1994--Nakano-A-Kalia-R-K-Vashishta-P--Si-O/1/SiO.1994.vashishta', 'label': None, 'filename': 'SiO.1994.vashishta'}]","['Si', 'O']","['Si', 'O']"
1994--Tersoff-J--Si-C--LAMMPS--ipr1,e9b63400-4c3e-4db7-8ab1-b50e7408f36b,1994--Tersoff-J--Si-C--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1994--Tersoff-J--Si-C--LAMMPS--ipr1,,e114e23c-d2ee-4a53-b34b-f02e740f1bd6,1994--Tersoff-J--Si-C,https://potentials.nist.gov/pid/rest/local/potentials/potential.1994--Tersoff-J--Si-C,['10.1103/physrevb.49.16349'],"Potential 1994--Tersoff-J--Si-C--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1994--Tersoff-J--Si-C/1994--Tersoff-J--Si-C--LAMMPS--ipr1.html
",metal,atomic,tersoff,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1994--Tersoff-J--Si-C/1/1994_SiC.tersoff', 'label': None, 'filename': '1994_SiC.tersoff'}]","['Si', 'C']","['Si', 'C']"
1995--Ackland-G-J--Zr--LAMMPS--ipr1,649563b2-aaf2-4f5e-b7d3-999790e5dcf9,1995--Ackland-G-J--Zr--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1995--Ackland-G-J--Zr--LAMMPS--ipr1,,c754e222-3417-45d9-a7a3-1d399ea72c1e,1995--Ackland-G-J-Wooding-S-J-Bacon-D-J--Zr,https://potentials.nist.gov/pid/rest/local/potentials/potential.1995--Ackland-G-J-Wooding-S-J-Bacon-D-J--Zr,['10.1080/01418619508244468'],"Potential 1995--Ackland-G-J--Zr--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1995--Ackland-G-J-Wooding-S-J-Bacon-D-J--Zr/1995--Ackland-G-J--Zr--LAMMPS--ipr1.html
",metal,atomic,eam/fs,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1995--Ackland-G-J-Wooding-S-J-Bacon-D-J--Zr/2/Zr.eam.fs', 'label': None, 'filename': 'Zr.eam.fs'}]",['Zr'],['Zr']
1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1,e7649c6c-1a18-4da2-81cc-cd1bba68aa20,1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1,https://potentials.nist.gov/pid/rest/local/potentials/1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1,,0b194551-81ba-45ba-b4e1-7e035729f11c,1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H,https://potentials.nist.gov/pid/rest/local/potentials/potential.1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H,['10.1088/0965-0393/3/3/001'],"Potential 1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1 listed in the NIST Interatomic Potentials Repository:
https://www.ctcms.nist.gov/potentials/entry/1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H/1995--Angelo-J-E--Ni-Al-H--LAMMPS--ipr1.html
",metal,atomic,eam/alloy,"[{'url': 'https://www.ctcms.nist.gov/potentials/Download/1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H/1/NiAlH_jea.eam.alloy', 'label': None, 'filename': 'NiAlH_jea.eam.alloy'}, {'url': 'https://www.ctcms.nist.gov/potentials/Download/1995--Angelo-J-E-Moody-N-R-Baskes-M-I--Ni-Al-H/1/NiAlH_properties.pdf', 'label': None, 'filename': 'NiAlH_properties.pdf'}]","['Ni', 'Al', 'H']","['Ni', 'Al', 'H']"
